timestamp,system_id,subsystem,voltage_v,current_a,temperature_c,capacity_ah,state_of_charge,health_indicators,operating_state,metadata
1140.0,ASTRA-FLAGSHIP-01,EPS,32.15973056883538,4.0027253034187416,9.525441859947378,39.99981215405524,0.9262403510849232,"{'soh': 0.999995303851381, 'internal_resistance_ohm': 0.04500025359202542, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.1986062717770035, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1150.0,ASTRA-FLAGSHIP-01,EPS,32.15457608981269,3.979323897773492,9.40204075738608,39.99980992325635,0.9259614859235973,"{'soh': 0.9999952480814087, 'internal_resistance_ohm': 0.04500025660360393, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.20034843205574912, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1160.0,ASTRA-FLAGSHIP-01,EPS,31.99913414529888,4.010487426291351,9.41160343478586,39.999807692345655,0.9256826067695932,"{'soh': 0.9999951923086414, 'internal_resistance_ohm': 0.04500025961533336, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.20209059233449478, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1170.0,ASTRA-FLAGSHIP-01,EPS,32.34877712078096,4.03755210542555,9.311925280427149,39.99980546132315,0.9254037136199607,"{'soh': 0.9999951365330788, 'internal_resistance_ohm': 0.045000262627213745, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2038327526132404, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1180.0,ASTRA-FLAGSHIP-01,EPS,32.106414781707905,3.9910985218834467,9.243077374014494,39.9998032301888,0.9251248064717459,"{'soh': 0.9999950807547201, 'internal_resistance_ohm': 0.045000265639245106, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.20557491289198607, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1190.0,ASTRA-FLAGSHIP-01,EPS,32.060843940751475,4.0245390732967845,9.126936076311711,39.9998009989426,0.9248458853219919,"{'soh': 0.9999950249735648, 'internal_resistance_ohm': 0.04500026865142749, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2073170731707317, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1200.0,ASTRA-FLAGSHIP-01,EPS,32.188385577176895,4.055092056961478,9.08736546818274,39.9997987675845,0.924566950167738,"{'soh': 0.9999949691896125, 'internal_resistance_ohm': 0.04500027166376092, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.20905923344947736, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1210.0,ASTRA-FLAGSHIP-01,EPS,32.16742739503559,4.034159232324293,8.997457389511734,39.99979653611449,0.9242880010060208,"{'soh': 0.9999949134028623, 'internal_resistance_ohm': 0.045000274676245434, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.21080139372822299, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1220.0,ASTRA-FLAGSHIP-01,EPS,32.136922453015146,4.017364905062353,8.947324349244154,39.99979430453255,0.924009037833873,"{'soh': 0.9999948576133137, 'internal_resistance_ohm': 0.045000277688881055, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.21254355400696864, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1230.0,ASTRA-FLAGSHIP-01,EPS,31.974962250235937,4.017865457837539,8.892468128684712,39.99979207283865,0.9237300606483242,"{'soh': 0.9999948018209662, 'internal_resistance_ohm': 0.045000280701667825, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.21428571428571427, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1240.0,ASTRA-FLAGSHIP-01,EPS,32.33003900192829,4.041517677583184,8.9005590876423,39.999789841032765,0.9234510694464005,"{'soh': 0.9999947460258191, 'internal_resistance_ohm': 0.045000283714605765, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.21602787456445993, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1250.0,ASTRA-FLAGSHIP-01,EPS,31.972177354416715,4.0395388684515865,8.72760160291621,39.999787609114875,0.9231720642251249,"{'soh': 0.9999946902278719, 'internal_resistance_ohm': 0.04500028672769492, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.21777003484320556, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1260.0,ASTRA-FLAGSHIP-01,EPS,32.44491382941927,3.9975759295618736,8.602184578159953,39.999785377084955,0.9228930449815166,"{'soh': 0.9999946344271239, 'internal_resistance_ohm': 0.045000289740935305, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.21951219512195122, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1270.0,ASTRA-FLAGSHIP-01,EPS,31.995575059821558,3.9647681368959353,8.543819671942652,39.99978314494299,0.9226140117125917,"{'soh': 0.9999945786235747, 'internal_resistance_ohm': 0.045000292754326966, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.22125435540069685, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1280.0,ASTRA-FLAGSHIP-01,EPS,31.968204975835224,4.022032646148516,8.513331608317433,39.999780912688934,0.9223349644153631,"{'soh': 0.9999945228172233, 'internal_resistance_ohm': 0.04500029576786994, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2229965156794425, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1290.0,ASTRA-FLAGSHIP-01,EPS,32.389297527103565,4.042309220833147,8.393733772711698,39.999778680322784,0.92205590308684,"{'soh': 0.9999944670080696, 'internal_resistance_ohm': 0.04500029878156424, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.22473867595818817, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1300.0,ASTRA-FLAGSHIP-01,EPS,31.94243668389703,4.031006646990468,8.283100389978463,39.99977644784451,0.9217768277240285,"{'soh': 0.9999944111961128, 'internal_resistance_ohm': 0.04500030179540991, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2264808362369338, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1310.0,ASTRA-FLAGSHIP-01,EPS,32.37868524647632,4.048461928116739,8.252383553432738,39.999774215254085,0.9214977383239309,"{'soh': 0.9999943553813521, 'internal_resistance_ohm': 0.045000304809406984, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.22822299651567945, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1320.0,ASTRA-FLAGSHIP-01,EPS,31.808373700599336,4.053042509248737,8.197042105821025,39.999771982551486,0.9212186348835466,"{'soh': 0.9999942995637872, 'internal_resistance_ohm': 0.04500030782355549, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.22996515679442509, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1330.0,ASTRA-FLAGSHIP-01,EPS,32.28006455473971,3.9792543252039314,8.09992290670747,39.99976974973669,0.9209395173998715,"{'soh': 0.9999942437434173, 'internal_resistance_ohm': 0.04500031083785546, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.23170731707317074, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1340.0,ASTRA-FLAGSHIP-01,EPS,32.080679201248095,4.02064975856253,8.034706092893268,39.999767516809676,0.9206603858698978,"{'soh': 0.9999941879202419, 'internal_resistance_ohm': 0.04500031385230694, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.23344947735191637, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1350.0,ASTRA-FLAGSHIP-01,EPS,32.17807184830243,3.99287722856876,7.977602625412766,39.999765283770415,0.9203812402906149,"{'soh': 0.9999941320942604, 'internal_resistance_ohm': 0.04500031686690994, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.23519163763066203, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1360.0,ASTRA-FLAGSHIP-01,EPS,32.0958046215235,4.032786975232422,7.948008497534867,39.99976305061888,0.9201020806590081,"{'soh': 0.9999940762654721, 'internal_resistance_ohm': 0.0450003198816645, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.23693379790940766, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1370.0,ASTRA-FLAGSHIP-01,EPS,31.894490264115632,3.981570196863346,7.9042110826502,39.99976081735506,0.9198229069720599,"{'soh': 0.9999940204338765, 'internal_resistance_ohm': 0.04500032289657067, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.23867595818815332, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1380.0,ASTRA-FLAGSHIP-01,EPS,32.12649142126479,4.0014912111226515,7.8459770895832,39.99975858397892,0.9195437192267492,"{'soh': 0.999993964599473, 'internal_resistance_ohm': 0.045000325911628454, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.24041811846689895, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1390.0,ASTRA-FLAGSHIP-01,EPS,32.09009694675525,4.050084725226049,7.700079864689737,39.999756350490436,0.9192645174200513,"{'soh': 0.9999939087622609, 'internal_resistance_ohm': 0.045000328926837904, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2421602787456446, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1400.0,ASTRA-FLAGSHIP-01,EPS,32.40033752978282,4.064748885322229,7.612731832766439,39.99975411688959,0.9189853015489384,"{'soh': 0.9999938529222397, 'internal_resistance_ohm': 0.04500033194219906, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.24390243902439024, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1410.0,ASTRA-FLAGSHIP-01,EPS,32.22403215191063,4.037087969770804,7.622278825003288,39.99975188317635,0.9187060716103792,"{'soh': 0.9999937970794087, 'internal_resistance_ohm': 0.04500033495771193, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2456445993031359, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1420.0,ASTRA-FLAGSHIP-01,EPS,31.91189302202449,4.038312188665044,7.535626250506769,39.9997496493507,0.918426827601339,"{'soh': 0.9999937412337675, 'internal_resistance_ohm': 0.045000337973376554, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.24738675958188153, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1430.0,ASTRA-FLAGSHIP-01,EPS,31.782986424108394,3.9915835692143156,7.30979123923422,39.99974741541261,0.9181475695187796,"{'soh': 0.9999936853853152, 'internal_resistance_ohm': 0.04500034098919298, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.24912891986062718, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1440.0,ASTRA-FLAGSHIP-01,EPS,32.02012018406377,4.039509141145993,7.416108041648245,39.99974518136205,0.9178682973596596,"{'soh': 0.9999936295340514, 'internal_resistance_ohm': 0.04500034400516122, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2508710801393728, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1450.0,ASTRA-FLAGSHIP-01,EPS,32.07354378302282,4.062588053572358,7.20141145658001,39.99974294719901,0.9175890111209339,"{'soh': 0.9999935736799753, 'internal_resistance_ohm': 0.04500034702128133, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.25261324041811845, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1460.0,ASTRA-FLAGSHIP-01,EPS,31.786969054164334,4.02050378249453,7.219234626416336,39.99974071292346,0.9173097107995544,"{'soh': 0.9999935178230865, 'internal_resistance_ohm': 0.04500035003755332, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.25435540069686413, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1470.0,ASTRA-FLAGSHIP-01,EPS,32.05313674615825,3.9701866483140034,7.125378148477665,39.99973847853538,0.9170303963924691,"{'soh': 0.9999934619633843, 'internal_resistance_ohm': 0.04500035305397724, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.25609756097560976, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1480.0,ASTRA-FLAGSHIP-01,EPS,31.84764854089017,4.039120312337178,7.078154322301688,39.99973624403473,0.9167510678966229,"{'soh': 0.9999934061008682, 'internal_resistance_ohm': 0.04500035607055311, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2578397212543554, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1490.0,ASTRA-FLAGSHIP-01,EPS,31.9044504531057,4.009602013791331,6.937040950321273,39.999734009421495,0.9164717253089572,"{'soh': 0.9999933502355374, 'internal_resistance_ohm': 0.04500035908728098, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.259581881533101, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1500.0,ASTRA-FLAGSHIP-01,EPS,32.04340121318359,4.046696264548945,6.871078993708585,39.999731774695654,0.9161923686264098,"{'soh': 0.9999932943673914, 'internal_resistance_ohm': 0.04500036210416086, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2613240418118467, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1510.0,ASTRA-FLAGSHIP-01,EPS,32.13258117141399,4.00959485112727,6.811271275812816,39.99972953985718,0.9159129978459155,"{'soh': 0.9999932384964295, 'internal_resistance_ohm': 0.0450003651211928, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.26306620209059234, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1520.0,ASTRA-FLAGSHIP-01,EPS,32.033008027799745,3.997114160966943,6.753967526058286,39.99972730490605,0.9156336129644053,"{'soh': 0.9999931826226512, 'internal_resistance_ohm': 0.04500036813837683, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.26480836236933797, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1530.0,ASTRA-FLAGSHIP-01,EPS,31.856565204205587,4.072664932205719,6.714333197994053,39.999725069842235,0.9153542139788069,"{'soh': 0.9999931267460559, 'internal_resistance_ohm': 0.04500037115571298, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2665505226480836, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1540.0,ASTRA-FLAGSHIP-01,EPS,31.934752636026015,4.028895318580747,6.638058106664961,39.99972283466571,0.9150748008860445,"{'soh': 0.9999930708666428, 'internal_resistance_ohm': 0.04500037417320128, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2682926829268293, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1550.0,ASTRA-FLAGSHIP-01,EPS,32.00982397041463,4.039150636089437,6.6128383493487926,39.99972059937646,0.9147953736830391,"{'soh': 0.9999930149844115, 'internal_resistance_ohm': 0.04500037719084178, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2700348432055749, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1560.0,ASTRA-FLAGSHIP-01,EPS,31.958589546472126,4.0094622799558195,6.492682307550559,39.99971836397445,0.9145159323667079,"{'soh': 0.9999929590993613, 'internal_resistance_ohm': 0.04500038020863449, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.27177700348432055, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1570.0,ASTRA-FLAGSHIP-01,EPS,31.67315136357056,3.9860670910196223,6.5064335177247745,39.99971612845966,0.914236476933965,"{'soh': 0.9999929032114915, 'internal_resistance_ohm': 0.04500038322657946, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2735191637630662, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1580.0,ASTRA-FLAGSHIP-01,EPS,32.30382375684174,4.018076567680185,6.398755058890668,39.99971389283206,0.9139570073817208,"{'soh': 0.9999928473208016, 'internal_resistance_ohm': 0.04500038624467671, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.27526132404181186, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1590.0,ASTRA-FLAGSHIP-01,EPS,32.08851351620003,4.101885642170681,6.357925369688219,39.99971165709164,0.9136775237068824,"{'soh': 0.9999927914272909, 'internal_resistance_ohm': 0.045000389262926294, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2770034843205575, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1600.0,ASTRA-FLAGSHIP-01,EPS,32.016518550002935,4.0007323827937205,6.153825242483528,39.99970942123836,0.9133980259063533,"{'soh': 0.9999927355309589, 'internal_resistance_ohm': 0.04500039228132822, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2787456445993031, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1610.0,ASTRA-FLAGSHIP-01,EPS,32.0679547276545,4.005939223588506,6.09541684382933,39.99970718527219,0.9131185139770339,"{'soh': 0.9999926796318048, 'internal_resistance_ohm': 0.045000395299882534, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2804878048780488, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1620.0,ASTRA-FLAGSHIP-01,EPS,31.930159258749388,3.997970909781618,6.1834491351367875,39.99970494919313,0.9128389879158207,"{'soh': 0.9999926237298282, 'internal_resistance_ohm': 0.04500039831858927, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.28222996515679444, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1630.0,ASTRA-FLAGSHIP-01,EPS,32.17327887458855,4.025148581634651,6.105831855865,39.999702713001135,0.9125594477196072,"{'soh': 0.9999925678250283, 'internal_resistance_ohm': 0.04500040133744846, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.28397212543554007, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1640.0,ASTRA-FLAGSHIP-01,EPS,32.04282082884608,4.00391012650893,6.040913039341832,39.99970047669619,0.9122798933852829,"{'soh': 0.9999925119174047, 'internal_resistance_ohm': 0.04500040435646015, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2857142857142857, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1650.0,ASTRA-FLAGSHIP-01,EPS,32.1150881222014,3.999690948653164,5.888341200048199,39.999698240278256,0.9120003249097344,"{'soh': 0.9999924560069564, 'internal_resistance_ohm': 0.04500040737562435, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2874564459930314, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1660.0,ASTRA-FLAGSHIP-01,EPS,31.88692185105734,3.9912096546130136,5.877446943939446,39.999696003747324,0.9117207422898443,"{'soh': 0.9999924000936832, 'internal_resistance_ohm': 0.04500041039494111, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.289198606271777, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1670.0,ASTRA-FLAGSHIP-01,EPS,32.33124409720682,3.9910154857002573,5.792744618677172,39.999693767103366,0.9114411455224922,"{'soh': 0.9999923441775841, 'internal_resistance_ohm': 0.04500041341441045, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.29094076655052264, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
1680.0,ASTRA-FLAGSHIP-01,EPS,31.919667905361074,4.01412381503359,5.6686122334147155,39.99969153034635,0.9111615346045541,"{'soh': 0.9999922882586587, 'internal_resistance_ohm': 0.04500041643403242, 'solar_health_factor': 1.0}",NOMINAL,"{'is_sunlight': False, 'orbit_fraction': 0.2926829268292683, 'solar_power_w': 0.0, 'load_power_w': 130.0, 'operating_mode': 'STANDBY', 'fault_active': False, 'active_faults': [], 'dataset': 'ASTRA_SIMULATED_EPS'}"
