timestamp,system_id,subsystem,voltage_v,current_a,temperature_c,capacity_ah,state_of_charge,operating_state,hi_soh,hi_internal_resistance_ohm,hi_solar_health_factor,meta_is_sunlight,meta_orbit_fraction,meta_solar_power_w,meta_load_power_w,meta_operating_mode,meta_fault_active,meta_dataset,power_w,dv_dt,di_dt,dt_dt,est_r_int,voltage_v_rolling_mean,voltage_v_rolling_std,current_a_rolling_mean,current_a_rolling_std,temperature_c_rolling_mean,temperature_c_rolling_std,power_w_rolling_mean,power_w_rolling_std,dq_dv
4000.0,ASTRA-SC-01,EPS,32.81996045617649,-21.18513254366888,15.288787313056654,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.6968641114982579,788.3011866337653,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-695.2952123420703,-0.007007030356239596,-0.007348221702979529,-0.003610998709013913,0.9535681746508018,32.83133578321057,0.18770817551063065,-21.154215425737636,0.1094497858559709,15.095331423793912,0.14932477526954288,-694.5241468283427,5.7667553311104385,-0.0
4010.0,ASTRA-SC-01,EPS,32.888523310448925,-21.1334594945468,15.310614895964154,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.6986062717770035,788.3426952894944,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-695.0482752168306,0.006856285427243591,0.005167304912208337,0.0021827582907500086,1.326859077165129,32.82654195652206,0.1850755115164325,-21.152039898608123,0.10952114312740531,15.130201620394361,0.1324376949154749,-694.3511303749852,5.7050837435088715,0.0
4020.0,ASTRA-SC-01,EPS,32.68429938333094,-21.2136137440512,15.264298820316895,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7003484320557491,788.3873622944528,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-693.3521026129134,-0.020422392711798666,-0.00801542495044032,-0.004631607564725826,2.547886461175933,32.79381978325265,0.16084554783945063,-21.147360952514713,0.10489147493907254,15.157344061122195,0.11273776785847432,-693.5017501761952,4.690272197076906,-0.0
4030.0,ASTRA-SC-01,EPS,33.086349545476985,-21.27939372566012,15.325558679793334,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7020905923344948,788.4351746489517,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-704.0574589230206,0.040205016214604684,-0.0065779981608919515,0.00612598594764382,6.112044307588106,32.80176824600201,0.17254195902978614,-21.175315656425123,0.07426184399452365,15.176683041867431,0.1151927440878639,-694.5924747957321,5.125977545814926,0.0
4040.0,ASTRA-SC-01,EPS,32.68160727585472,-21.04415813141652,15.37116257859604,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7038327526132404,788.486118424157,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-687.7569115019394,-0.04047422696222682,0.02352355942436013,0.004560389880270676,1.7205825968800115,32.78774849972418,0.17323728310652847,-21.173972080426033,0.0765603667319897,15.199048030790207,0.11838523119832534,-694.2532482660323,5.410342347335195,-0.0
4050.0,ASTRA-SC-01,EPS,33.00405010480056,-21.21946084670879,15.42549734378847,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.705574912891986,788.5401787660217,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-700.3281489816308,0.032244282894584586,-0.017530271529227193,0.00543347651924293,1.8393487425922403,32.793092766617576,0.1788815864422014,-21.1819897515325,0.07443805841943074,15.225753699702672,0.12144047112503854,-694.630623618439,5.634091869919631,0.0
4060.0,ASTRA-SC-01,EPS,32.66242948746088,-20.909092580733383,15.377736921030666,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7073170731707317,788.5973398995087,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-682.9417620649955,-0.03416206173396859,0.031036826597540923,-0.004776042275780412,1.1006944162479317,32.78464413873583,0.18204540938909164,-21.16166088469209,0.10170755432083207,15.24878398587933,0.11469866274133836,-693.7874040306765,6.377670655342414,-0.0
4070.0,ASTRA-SC-01,EPS,32.850233702580276,-21.078282560088844,15.483307818609427,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7090592334494773,788.6575851330953,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-692.4265081479406,0.018780421511939947,-0.016918997935546187,0.01055708975787617,1.1100197295067327,32.80654078846823,0.1673281637984507,-21.15742207570446,0.10389297922173173,15.279442508241248,0.11157918135629667,-694.1110941707265,6.159106097259638,0.0
4080.0,ASTRA-SC-01,EPS,32.76903735596316,-21.164776667412944,15.490241456365846,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.710801393728223,788.7208968635631,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-693.5493572450722,-0.008119634661711927,-0.00864941073240999,0.000693363775641842,0.9387500389231197,32.816580710284775,0.15957399727229904,-21.160969808501576,0.10312078275650888,15.300863136837677,0.11941517377468353,-694.4393083778908,5.974345354832161,-0.0
4090.0,ASTRA-SC-01,EPS,32.775316093489,-21.04566067913924,15.623942230492414,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7125435540069687,788.7872565810706,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-689.778181155101,0.0006278737525846623,0.011911598827370539,0.013370077412656833,0.05271112314007171,32.80493343138291,0.15546117524002492,-21.143624383349373,0.09880348902147838,15.337375799681261,0.12916551431529683,-693.6226515010811,5.693559348715376,0.0
4100.0,ASTRA-SC-01,EPS,32.70799695122865,-21.30627425500471,15.53429953511418,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7142857142857143,788.8566448745024,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-696.8855533747355,-0.006731914226035229,-0.02606135758654702,-0.008964269537823455,0.25831018985404935,32.78855271054531,0.1515615002639056,-21.14794554953516,0.10463321360003697,15.363606874423434,0.1263219328894752,-693.4160378181058,5.499106656315742,-0.0
4110.0,ASTRA-SC-01,EPS,33.22248890018072,-21.245778809980916,15.64589957477053,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7160278745644599,788.9290414371014,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-705.8376506902857,0.05144919489520703,0.006049544502379334,0.011160003965635035,8.50463946086712,32.81074323999227,0.18751951281036658,-21.14828583388189,0.10496410094632111,15.394427178968266,0.13534024814011655,-693.898684724997,6.2524994908930145,0.0
4120.0,ASTRA-SC-01,EPS,33.07456210010574,-21.22037799904437,15.617555705165596,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7177700348432056,789.0044250723732,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-701.8547099171105,-0.014792680007498404,0.002540081093654578,-0.00283438696049334,7.326508008696653,32.84367086938411,0.18759434399576638,-21.14958158566712,0.10577736995709107,15.420897128776119,0.13770200930369184,-694.639637899673,6.504948536046683,-0.0
4130.0,ASTRA-SC-01,EPS,33.066476354786744,-21.203441858073933,15.604023249064664,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7195121951219512,789.0827737002683,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-701.1231088400972,-0.0008085745318993532,0.0016936140970436498,-0.0013532456100932677,6.148376556526186,32.87889078544151,0.17533487316673102,-21.157370281477984,0.10510867114167326,15.445854894818378,0.13445252813928607,-695.639851309717,6.2498238031638,-0.0
4140.0,ASTRA-SC-01,EPS,32.70403000374718,-21.276365092930487,15.60676718377096,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7212543554006968,789.1640643636333,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-695.8228823698778,-0.03624463510395657,-0.007292323485655316,0.0002743934706296969,4.970245104355719,32.86649073504206,0.1809771539796956,-21.168351265897407,0.10853912365337585,15.464646220393321,0.13602785134903764,-695.7371882255746,6.239876156681303,-0.0
4150.0,ASTRA-SC-01,EPS,32.59870131959785,-21.162700044167583,15.625694449975263,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7229965156794426,789.2482732349359,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-689.8765378560593,-0.01053286841493275,0.011366504876290406,0.001892726620430274,0.9266585049291138,32.85174012593682,0.1936160819793082,-21.16685576593066,0.10844589049361329,15.487106696187897,0.13269006614904916,-695.3759432598406,6.421499454973532,-0.0
4160.0,ASTRA-SC-01,EPS,32.837764214617394,-21.34159749275808,15.705632608174843,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7247386759581882,789.3353756232553,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-700.8103464304596,0.023906289501954347,-0.017889744859049726,0.007993815819957995,1.3363124902176056,32.84835618621472,0.19337069849827754,-21.180731632478075,0.11685718431822936,15.513441210335277,0.13434889820851056,-695.7600813407494,6.571100766666103,0.0
4170.0,ASTRA-SC-01,EPS,32.93612034752276,-21.392900550215533,15.73262052213233,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7264808362369338,789.4253459815393,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-704.5991471044847,0.00983561329053657,-0.005130305745745289,0.0026987913957485787,1.9171592840628513,32.865144250494176,0.18899196986566794,-21.19268408622236,0.12899887056806494,15.544662657122972,0.1265026056820192,-696.509884306854,6.909665945521316,0.0
4180.0,ASTRA-SC-01,EPS,33.000758177458046,-21.30882310164771,15.82230919913213,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7282229965156795,789.5181579141263,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-703.2073182237076,0.0064637829935286105,0.008407744856782173,0.008968867699980088,0.7687891466300324,32.859438159292914,0.1830344362482572,-21.194646044621535,0.13062538875700155,15.577779358412224,0.1300195150914191,-696.4532082602332,6.846533661912785,0.0
4190.0,ASTRA-SC-01,EPS,32.86814190914692,-21.255798848717273,15.760588977694583,39.99881624791178,1.0,NOMINAL,0.9999704061977946,0.045001598065319,1.0,True,0.7299651567944251,789.6137841845252,95.0,STANDBY,False,ASTRA_SIMULATED_EPS,-698.6386129519211,-0.013261626831112493,0.005302425293043811,-0.006172022143754674,2.501049255424733,32.87187380151239,0.1763022409172078,-21.20875542577492,0.12449579009257239,15.603741118352128,0.12458207529215294,-697.1786550235653,6.422653244757843,-0.0
4200.0,ASTRA-SC-01,EPS,32.89098800405656,-5.528080846318068,15.814946224715584,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7317073170731707,276.3992688532104,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-181.8240408017024,0.0022846094909638737,1.5727718002399205,0.005435724702100053,0.0014526007464117586,32.864336328129454,0.17262620582944815,-20.16266342574887,4.0504479681487195,15.629704377080602,0.1253609361870361,-662.6117144782366,133.15803313931758,0.0
4210.0,ASTRA-SC-01,EPS,32.648436180671354,-5.526111190592203,15.741888011114431,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7334494773519163,276.43467832300473,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-180.41888853334333,-0.024255182338520597,0.00019696557258654934,-0.0073058213601152385,1.1510637352620303,32.863403441010156,0.17382888637454372,-19.13713133307279,5.526440123558954,15.653981116419518,0.10699541653950455,-629.1101895761266,181.95293603601849,-0.0
4220.0,ASTRA-SC-01,EPS,32.78118324465976,-5.562275912054402,15.80029704220097,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.735191637630662,276.47104247556797,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.33798593041234,0.013274706398840408,-0.0036164721462199623,0.005840903108653883,2.300674869777649,32.858800077148786,0.17511212706434198,-18.102730889870497,6.502968737495992,15.67511373132562,0.10206875575065977,-595.1042880949582,214.10054693490224,0.0
4230.0,ASTRA-SC-01,EPS,33.00213971916521,-5.498235866031983,15.891964915937605,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7369337979094077,276.5083506300025,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-181.45354825971282,0.02209564745054493,0.006404004602241909,0.009166787373663433,3.4502860042932677,32.874340234695595,0.1769112081646867,-17.0582948364451,7.197097153062505,15.701895295297073,0.10279672322955981,-560.964567495934,236.89649847516642,0.0
4240.0,ASTRA-SC-01,EPS,32.62028785085225,-5.545393001042902,15.946532206864823,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7386759581881533,276.5465918260785,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-180.89231594012085,-0.03818518683129568,-0.004715713501091834,0.005456729092721879,2.91639262030896,32.864005018519805,0.18733099828031957,-16.024943657905343,7.680241376712655,15.723401293721901,0.11795073031915791,-527.0388431482687,253.02130932396486,-0.0
4250.0,ASTRA-SC-01,EPS,32.822665164080085,-5.460449715377874,15.929847540977274,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.740418118466899,276.58575482748694,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-179.22651265314437,0.020237731322783503,0.008494328566502762,-0.0016684665887549243,2.3824992363246515,32.87164956604324,0.18279467809079245,-14.968555355263554,7.985622089375173,15.74977116077944,0.11686478038660134,-492.52824043349597,263.29474906350976,0.0
4260.0,ASTRA-SC-01,EPS,32.83091950039036,-5.54757425047999,15.941098209849317,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7421602787456446,276.62582812517735,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.13196363994692,0.0008254336310272947,-0.008712453510211571,0.0011250668872042624,0.0947418118283021,32.84554493939054,0.1549523999759537,-13.922008384630159,8.131528956609666,15.769451069784692,0.12282697690429338,-457.61452796347334,267.6749338214489,0.0
4270.0,ASTRA-SC-01,EPS,32.774419384336944,-5.515568595946216,16.006431157344302,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7439024390243902,276.6667999407788,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-180.76955830661976,-0.005650011605341376,0.0032005654533773685,0.00653329474949853,0.8117786822606934,32.82553542500596,0.14211356683685797,-12.875021091090282,8.135741161294739,15.795376099929937,0.1293434740368158,-422.87551785610725,267.5265101874955,-0.0
4280.0,ASTRA-SC-01,EPS,32.67052399052166,-5.583526691762463,15.890896183405395,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7456445993031359,276.70865823010394,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.4167427349436,-0.01038953938152858,-0.006795809581624734,-0.011553497393890666,1.5288155526930847,32.79913860072162,0.13045849107230073,-11.833693413336185,7.991968412666602,15.81450096221932,0.11989222759028216,-388.2950934490971,262.4673701495706,-0.0
4290.0,ASTRA-SC-01,EPS,32.88273311298353,-5.577385496677462,15.899108038540776,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7473867595818815,276.7513906867346,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-183.3996787554701,0.02122091224618714,0.0006141195085000994,0.0008211855135380475,0.8485923271573422,32.81105214133738,0.12930729208580424,-10.787094773585983,7.689271919533551,15.83399035253731,0.10675256334913742,-354.1335465414699,252.7493544152251,0.0
4300.0,ASTRA-SC-01,EPS,32.86314977042255,-5.461073522732325,16.030431015762904,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7491289198606271,276.7949847456871,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-179.46807708484147,-0.0019583342560977714,0.011631197394513747,0.013132297722212805,0.16836910162159974,32.82868203805903,0.11558681140737002,-9.740319672156966,7.231013972932494,15.860972790256485,0.10135739768191207,-320.1063158233887,238.26278855662352,-0.0
4310.0,ASTRA-SC-01,EPS,32.936934070538875,-5.541304896036027,16.049708119850102,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7508710801393729,276.8394275871576,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.5135940254929,0.007378430011632275,-0.008023137330370212,0.0019277104087198182,0.9196439881070579,32.83529336178712,0.11893117042521083,-8.686966832375496,6.537936972654325,15.883911157701501,0.1026173303589244,-285.55319899639096,215.61467278545058,0.0
4320.0,ASTRA-SC-01,EPS,32.95014989465131,-5.554862574397552,16.091876477939895,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7526132404181185,276.8847061403451,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-183.033554470588,0.0013215824112435826,-0.0013557678361524772,0.004216835808979269,0.9983016149288678,32.83622866492903,0.11983248617236142,-7.63109763398763,5.542505280600243,15.907861554755339,0.10663047878580979,-250.78215948746453,182.76272923133206,0.0
4330.0,ASTRA-SC-01,EPS,32.852181512112864,-5.568637521921325,16.151899628080496,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7543554006968641,276.93080708735096,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.94189064532173,-0.009796838253844697,-0.0013774947523772952,0.006002315014060145,1.0769592417506777,32.826323553906015,0.11108246964242133,-6.581751928672538,4.059625058364221,15.929834250018564,0.12076370425276299,-216.09779764890544,133.49684753421565,-0.0
4340.0,ASTRA-SC-01,EPS,32.77073110217645,-5.572942402861305,16.15285020942058,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7560975609756098,276.9777168671544,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.62939693208492,-0.008145040993641573,-0.0004304880939979938,9.505813400849661e-05,1.1556168685724875,32.819829500107986,0.11131023752791605,-5.536228165615473,0.03875118792701555,15.955984998800297,0.12392637293518209,-181.69718324758304,1.2866780995500142,-0.0
4350.0,ASTRA-SC-01,EPS,32.652077836970285,-5.5487301125985375,16.149232701497205,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7578397212543554,277.0254216796624,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-181.17756753290834,-0.011865326520616292,0.0024212290262767056,-0.0003617507923376451,1.2342744953942972,32.80390215563556,0.11733086580003092,-5.537604783367504,0.03880782104594073,15.978270763919072,0.12677633612630712,-181.6540850296634,1.292937222322678,-0.0
4360.0,ASTRA-SC-01,EPS,32.97750774379739,-5.5355821963519105,16.17203813365528,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.759581881533101,277.0739074898321,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.5497047466221,0.03254299068271038,0.0013147916246627033,0.00228054321580764,1.312932122216107,32.825840259843964,0.11694976748189842,-5.538236183751485,0.0386843137527991,16.006947438755127,0.11782100958012909,-181.79613944388203,1.2642712665530853,0.0
4370.0,ASTRA-SC-01,EPS,32.933535316284306,-5.507085278292428,16.224717891625886,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7613240418118467,277.1231600318652,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-181.36778750243306,-0.004397242751308284,0.002849691805948229,0.0052679757970604865,1.391589749037917,32.835997064618944,0.11938474403761301,-5.534556808167354,0.03885878199239714,16.03524216205012,0.11559034111624046,-181.73145954868338,1.2593785637079196,-0.0
4380.0,ASTRA-SC-01,EPS,32.801121798227676,-5.5971473455545455,16.167046820151036,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7630662020905923,277.1731648134734,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-183.59271180416138,-0.013241351805663016,-0.009006206726211729,-0.0057671071474850065,1.4702473758597268,32.822595869889774,0.11034266813904008,-5.541150906802191,0.04060805832395093,16.05358095566435,0.11302819048054574,-181.87407045164662,1.3439397936000315,-0.0
4390.0,ASTRA-SC-01,EPS,32.74936802592443,-5.575683397657294,16.234366464813387,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.764808362369338,277.2239071202111,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.6001075859155,-0.005175377230324329,0.0021463947897251145,0.006731964466235141,2.1230866816434113,32.831201214894584,0.0977533575944196,-5.5431702665764835,0.04157568998174849,16.072769906194257,0.11788491184457142,-181.98792322803294,1.3270614568225898,-0.0
4400.0,ASTRA-SC-01,EPS,32.80871442291988,-5.539906866148766,16.263540184313136,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7665505226480837,277.2753720198779,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-181.75722230104788,0.005934639699544419,0.003577653150852811,0.0029173719499748785,2.7759259874270956,32.8302711654839,0.09790661792346694,-5.5484674099612095,0.03479182604700362,16.095016082416645,0.12044531816643868,-182.15663720455987,1.0907454203777533,0.0
4410.0,ASTRA-SC-01,EPS,32.87920886684783,-5.5567498212456865,16.19157962123649,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7682926829268293,277.32754436698565,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.7015379935563,0.007049444392795578,-0.0016842955096920242,-0.007196056307664733,3.4287652932107804,32.83349045658107,0.09871998727066385,-5.549079114678922,0.03485560428241291,16.11171484317579,0.11481355125512804,-182.1946088281338,1.0997025062376888,0.0
4420.0,ASTRA-SC-01,EPS,32.64537569909621,-5.565202379682184,16.253093937879985,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7700348432055749,277.38040880729153,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-181.67812252622917,-0.023383316775161943,-0.0008452558436497171,0.006151431664349616,4.081604598994465,32.824887544231686,0.10929204692938607,-5.552388033594654,0.03378667820865722,16.128159028544836,0.11631157268172108,-182.25517977610778,1.0389484706824395,-0.0
4430.0,ASTRA-SC-01,EPS,32.89781058230879,-5.511883576399328,16.397680557806847,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7717770034843205,277.43394978239365,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-181.32890184812385,0.025243488321257956,0.005331880328285532,0.014458661992686217,4.73444390477815,32.84003998368416,0.10186554084262016,-5.547611825903777,0.03413248072150939,16.161944653504932,0.11607371961653062,-182.1826570503198,1.064518334074605,0.0
4440.0,ASTRA-SC-01,EPS,32.76441998227362,-5.51483701251413,16.367277858174827,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7735191637630662,277.48815153438863,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-180.69043601180013,-0.013339060003517034,-0.00029534361148018105,-0.003040269963202036,2.510558957156837,32.832152441636836,0.10289895157280367,-5.543441926959557,0.03405590301902057,16.19315597481387,0.10250085626997095,-182.00204086740845,1.0730809676608983,-0.0
4450.0,ASTRA-SC-01,EPS,32.74414286993594,-5.585569313536236,16.367761415696144,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7752613240418118,277.5429981105905,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.89467961236053,-0.0020277112337680593,-0.007073230102210548,4.8355752131712394e-05,0.2866740095355236,32.82421864827106,0.10490655483010262,-5.551741646346484,0.026984315527042176,16.215644668142755,0.10124633512874329,-182.2304810359097,0.8329850154303376,-0.0
4460.0,ASTRA-SC-01,EPS,32.73576411810059,-5.561528668838286,16.413892572672985,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7770034843205574,277.5984733683071,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.0608906391441,-0.000837875183535175,0.002404064469794953,0.004613115697684122,0.9888316109003429,32.8108073181085,0.1022940000643129,-5.553089897866633,0.026930783371807383,16.23992363166428,0.10227300922537019,-182.20030081015315,0.8301911032339924,-0.0
4470.0,ASTRA-SC-01,EPS,32.79992353692158,-5.554483537251119,16.488313883696822,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7787456445993032,277.6545609796753,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.18663530892644,0.006415941882099219,0.0007045131587166686,0.007442131102383698,1.6909892122651622,32.80079222759319,0.09475323091855836,-5.553064628723539,0.026929179040289956,16.26635279204807,0.11203921750383014,-182.14383953270902,0.7976348383986057,0.0
4480.0,ASTRA-SC-01,EPS,32.95514814187781,-5.619345669432962,16.32394209569252,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7804878048780488,277.7112444365511,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-185.1863689965828,0.015522460495622425,-0.0064862132181843,-0.016437178800430274,2.3931468136299814,32.80765666957752,0.10218069709655939,-5.5564451718909815,0.031771246936211306,16.277822289888874,0.10822686755985142,-182.2934714227931,1.108130765821005,0.0
4490.0,ASTRA-SC-01,EPS,32.95264977298336,-5.6172261784108874,16.463195513936483,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7822299651567944,277.768507055454,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-185.1024869528077,-0.0002498368894450209,0.00021194910220749817,0.013925341824396397,2.598748379477304,32.819784580964644,0.10810898502903646,-5.559397423594287,0.03527767922237148,16.298511976856602,0.11222013829978993,-182.45834409084128,1.3245303876214756,-0.0
4500.0,ASTRA-SC-01,EPS,32.60752883205019,-5.633303162952526,16.524241763683943,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7839721254355401,277.82633198256525,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-183.68809530565403,-0.03451209409331639,-0.0016076984541638418,0.006104624974745931,2.8043499453246263,32.81681464730331,0.11352167206336448,-5.565035626951219,0.03990581039704051,16.323512581002383,0.11820116438114205,-182.62571260902436,1.3096631686391618,-0.0
4510.0,ASTRA-SC-01,EPS,32.92392325830565,-5.594806266046329,16.390290729660393,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7857142857142857,277.88470219877547,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-184.20297214839692,0.031639442625545654,0.0038496896906196733,-0.013395103402354992,3.009951511171949,32.81324234827053,0.10885079692508463,-5.568983898264181,0.039712885216327216,16.33806275406939,0.11146441249811173,-182.7359304358093,1.370943302290615,0.0
4520.0,ASTRA-SC-01,EPS,32.70984148206399,-5.564761003974303,16.468511018244218,39.99881624791178,1.0,ANOMALOUS,0.9999704061977946,0.045001598065319,0.35,True,0.7874564459930313,277.94360052478316,95.0,STANDBY,True,ASTRA_SIMULATED_EPS,-182.02245032557073,-0.0214081776241656,0.0030045262072025737,0.007822028858382523,3.2155530770192713,32.798329425989174,0.10649089702588735,-5.572828946642972,0.035900868729159784,16.354315629177282,0.11153083048917924,-182.77957462401852,1.334205597977134,-0.0
